satelite_id,Datetime,a0,a1,a2,X,Vx,ax,Health,Y,Vy,ay,Frequency number,Z,Vz,az,Age of operation
R01,2024-10-12 23:45:00,0.0001008361577988,9.094947017729001e-13,603000.0,-394.2294921875,-0.39757061004640004,-2.793967723846e-09,0.0,21552.51464844,-1.829730987549,1.862645149231e-09,1.0,13628.311035159999,2.881174087524,0.0,0.0
R01,2024-10-13 00:15:00,0.000100838951766,9.09494701773e-13,0.0,-1564.828125,-0.918195724487,-1.8626451492300002e-09,0.0,17774.6323242,-2.3238067627,2.79396772385e-09,1.0,18220.1806641,2.18775558472,0.0,0.0
R01,2024-10-13 00:45:00,0.000100840814412,9.09494701773e-13,1800.0,-3722.34667969,-1.47615814209,-9.31322574615e-10,0.0,13357.7734375,-2.53446960449,2.79396772385e-09,1.0,21402.437499999996,1.32512187958,-9.31322574615e-10,0.0
R01,2024-10-13 01:15:00,0.00010084267705700002,9.09494701773e-13,3600.0,-6835.386230470001,-1.96171760559,0.0,0.0,8826.407714840001,-2.4535741806,2.79396772385e-09,1.0,22928.998535199997,0.360052108765,-9.31322574615e-10,0.0
R01,2024-10-13 01:45:00,0.00010084547102500001,9.09494701773e-13,5400.0,-10679.6865234,-2.2734079361,0.0,0.0,4678.1640625,-2.11857032776,2.79396772385e-09,1.0,22681.9233398,-0.632781982422,-1.8626451492300002e-09,0.0
R01,2024-10-13 02:15:00,0.00010084453970200001,9.09494701773e-13,7200.0,-14869.0058594,-2.33533000946,9.31322574615e-10,0.0,1306.7758789099998,-1.60573768616,1.8626451492300002e-09,1.0,20680.478027300003,-1.576587677,-1.8626451492300002e-09,0.0
R01,2024-10-13 02:45:00,0.0001008473336697,9.094947017729001e-13,9000.0,-18913.75830078,-2.110268592834,1.862645149231e-09,0.0,-1056.8159179689999,-1.017064094543,9.313225746155e-10,1.0,17079.60253906,-2.398387908936,-1.862645149231e-09,0.0
R01,2024-10-13 03:15:00,0.00010084919631480001,9.094947017729001e-13,10800.0,-22297.80810547,-1.606453895569,1.862645149231e-09,0.0,-2375.598632812,-0.46295070648190007,0.0,1.0,12157.89648438,-3.034648895264,-1.862645149231e-09,0.0
R01,2024-10-13 03:45:00,0.0001008519902825,9.094947017729001e-13,12600.0,-24560.76367188,-0.8768348693848002,1.862645149231e-09,0.0,-2804.857910156,-0.04361820220947,-9.313225746155e-10,1.0,6296.059082031,-3.436201095581,-1.862645149231e-09,0.0
R01,2024-10-13 04:15:00,0.0001008538529277,9.094947017729001e-13,14400.0,-25372.19482422,-0.01094722747803,9.313225746155e-10,0.0,-2658.229492188,0.16770553588870002,-1.862645149231e-09,1.0,-52.58447265625,-3.57204246521,-9.313225746155e-10,0.0
R01,2024-10-13 04:45:00,0.0001008566468954,9.094947017729001e-13,16200.000000000002,-24585.48339844,0.8792715072632,0.0,0.0,-2347.246582031,0.1370067596436,-2.793967723846e-09,1.0,-6397.181152344,-3.431748390198,-9.313225746155e-10,0.0
R01,2024-10-13 05:15:00,0.00010085944086309999,9.094947017729001e-13,18000.0,-22262.3671875,1.677391052246,-9.313225746155e-10,0.0,-2304.605957031,-0.12490177154540001,-3.725290298462e-09,1.0,-12247.345703120001,-3.026256561279,-0.0,0.0
R01,2024-10-13 05:45:00,0.0001008613035083,9.094947017729001e-13,19800.0,-18664.12207031,2.281137466431,-1.862645149231e-09,0.0,-2904.0952148439997,-0.5643320083618,-2.793967723846e-09,1.0,-17151.07421875,-2.386989593506,0.0,0.0
R01,2024-10-13 06:15:00,0.00010086409747600001,9.094947017729001e-13,21600.0,-14210.838867190001,2.618691444397,-2.793967723846e-09,0.0,-4390.650390625,-1.093865394592,-1.862645149231e-09,1.0,-20729.61914062,-1.56338596344,9.313225746155e-10,0.0
R01,2024-10-13 06:45:00,0.0001008668914437,9.094947017729001e-13,23400.0,-9415.556640625,2.659941673279,-3.725290298462e-09,0.0,-6832.293945312,-1.607172966003,-9.313225746155e-10,1.0,-22706.64013672,-0.6190557479858,1.862645149231e-09,0.0
R01,2024-10-13 07:15:00,0.00010086875408889999,9.094947017729001e-13,25200.0,-4804.109375,2.420886039734,-2.793967723846e-09,0.0,-10102.046875,-1.997027397156,-0.0,1.0,-22929.43408203,0.3731250762939,1.862645149231e-09,0.0
R01,2024-10-13 07:45:00,0.0001008715480566,9.094947017729001e-13,27000.0,-833.853515625,1.960467338562,-2.793967723846e-09,0.0,-13892.91796875,-2.173537254333,0.0,1.0,-21380.66162109,1.336592674255,1.862645149231e-09,0.0
R01,2024-10-13 08:15:00,0.00010087341070180001,9.094947017729001e-13,28800.0,2175.432128906,1.370401382446,-9.313225746155e-10,0.0,-17763.62451172,-2.07957649231,9.313225746155e-10,1.0,-18179.719238280002,2.196959495544,1.862645149231e-09,0.0
R01,2024-10-13 08:45:00,0.0001008762046695,9.094947017729001e-13,30600.0,4087.2158203120002,0.7596750259399001,-0.0,0.0,-21207.615722659997,-1.700881958008,1.862645149231e-09,1.0,-13573.636230470001,2.887716293335,1.862645149231e-09,0.0
R01,2024-10-13 09:15:00,0.00010087806731460001,9.094947017729001e-13,32400.000000000004,4963.03515625,0.2362546920776,9.313225746155e-10,0.0,-23734.11181641,-1.069114685059,1.862645149231e-09,1.0,-7918.149902344,3.35537147522,1.862645149231e-09,0.0
R01,2024-10-13 09:45:00,0.0001008808612823,9.094947017729001e-13,34200.0,5044.145019531,-0.1109657287598,1.862645149231e-09,0.0,-24947.80712891,-0.2573308944702,9.313225746155e-10,1.0,-1650.3432617189999,3.563630104065,9.313225746155e-10,0.0
R01,2024-10-13 10:15:00,0.0001008827239275,9.094947017729001e-13,36000.0,4703.151367188,-0.22699451446530003,2.793967723846e-09,0.0,-24614.04785156,0.6314182281494001,0.0,1.0,4745.10546875,3.496256828308,0.0,0.0
R01,2024-10-13 10:45:00,0.0001008855178952,9.094947017729001e-13,37800.0,4373.787109375,-0.09984683990479001,2.793967723846e-09,0.0,-22698.60058594,1.480512619019,0.0,1.0,10773.45703125,3.158386230469,0.0,0.0
R01,2024-10-13 11:15:00,0.00010088738054,9.09494701773e-13,39600.0,4470.67675781,0.23759269714400003,2.79396772385e-09,0.0,-19375.3457031,2.17848587036,-9.31322574615e-10,1.0,15968.2915039,2.57614612579,0.0,0.0
R01,2024-10-13 11:45:00,0.00010088924318600001,9.09494701773e-13,41400.0,5312.62158203,0.71328830719,2.79396772385e-09,0.0,-15000.5356445,2.63691806793,-1.8626451492300002e-09,1.0,19927.6987305,1.79461669922,-9.31322574615e-10,0.0
R01,2024-10-13 12:15:00,0.00010089203715299999,9.09494701773e-13,43200.0,7062.35546875,1.2283782959,1.8626451492300002e-09,0.0,-10057.8535156,2.80453205109,-2.79396772385e-09,1.0,22345.4296875,0.874309539795,-9.31322574615e-10,0.0
R01,2024-10-13 12:45:00,0.00010089389979800001,9.09494701773e-13,45000.0,9692.942871090001,1.67402839661,9.31322574615e-10,0.0,-5083.34765625,2.67515182495,-2.79396772385e-09,1.0,23034.579589800003,-0.11354732513400001,-1.8626451492300002e-09,0.0
R01,2024-10-13 13:15:00,0.00010089576244400001,9.09494701773e-13,46800.0,12986.5341797,1.95001983643,0.0,0.0,-582.62109375,2.28822803497,-2.79396772385e-09,1.0,21941.9975586,-1.09253311157,-1.8626451492300002e-09,0.0
R01,2024-10-13 13:45:00,0.000100898556411,9.09494701773e-13,48600.0,16565.7851563,1.98194980621,-9.31322574615e-10,0.0,3046.10205078,1.72188091278,-1.8626451492300002e-09,1.0,19152.3413086,-1.98693943024,-1.8626451492300002e-09,0.0
R01,2024-10-13 14:15:00,0.00010090041905600001,9.09494701773e-13,50400.0,19952.8178711,1.73419857025,-1.8626451492300002e-09,0.0,5570.44140625,1.0796251297,-9.31322574615e-10,1.0,14881.495605499998,-2.7276134491,-1.8626451492300002e-09,0.0
R01,2024-10-13 14:45:00,0.000100903213024,9.09494701773e-13,52200.0,22646.0268555,1.21650505066,-1.8626451492300002e-09,0.0,6954.33837891,0.472986221313,0.0,1.0,9459.853515620001,-3.25730228424,-1.8626451492300002e-09,0.0
R01,2024-10-13 15:15:00,0.000100902281702,9.09494701773e-13,54000.0,24202.0297852,0.48303031921399997,-1.8626451492300002e-09,0.0,7355.6738281299995,0.00288677215576,9.31322574615e-10,1.0,3306.7446289100003,-3.53508377075,-9.31322574615e-10,0.0
R01,2024-10-13 15:45:00,0.00010090414434699999,9.09494701773e-13,55800.0,24309.184570300004,-0.375954627991,-1.8626451492300002e-09,0.0,7091.60107422,-0.257105827332,1.8626451492300002e-09,1.0,-3102.02880859,-3.53954410553,0.0,0.0
R01,2024-10-13 16:15:00,0.000100906938314,9.09494701773e-13,57600.0,22840.4501953,-1.24838161469,-9.31322574615e-10,0.0,6577.5371093799995,-0.272886276245,2.79396772385e-09,1.0,-9271.03662109,-3.27042293549,0.0,0.0
R01,2024-10-13 16:45:00,0.0001009088009596,9.094947017729001e-13,59400.00000000001,19876.787109380002,-2.018349647522,0.0,0.0,6250.128417969,-0.055257797241209994,3.725290298462e-09,1.0,-14723.54394531,-2.748615264893,0.0,0.0
R01,2024-10-13 17:15:00,0.0001009115949273,9.094947017729001e-13,61200.0,15697.180175779999,-2.584722518921,9.313225746155e-10,0.0,6487.178222656001,0.34218025207520003,3.725290298462e-09,1.0,-19038.341796880002,-2.014511108398,9.313225746155e-10,0.0
R01,2024-10-13 17:45:00,0.000100914388895,9.094947017729001e-13,63000.0,10736.91796875,-2.877305984497,1.862645149231e-09,0.0,7537.978515625,0.8323192596436,2.793967723846e-09,1.0,-21882.205078119998,-1.124843597412,1.862645149231e-09,0.0
R01,2024-10-13 18:15:00,0.00010091625154020001,9.094947017729001e-13,64800.00000000001,5520.997070312,-2.867932319641,2.793967723846e-09,0.0,9475.734375,1.309448242188,1.862645149231e-09,1.0,-23035.51660156,-0.14829540252690002,1.862645149231e-09,0.0
R01,2024-10-13 18:45:00,0.00010091904550790001,9.094947017729001e-13,66600.0,583.5766601562,-2.574659347534,2.793967723846e-09,0.0,12180.06054688,1.667289733887,0.0,1.0,-22409.132324219998,0.8397808074951,1.862645149231e-09,0.0
R01,2024-10-13 19:15:00,0.0001009209081531,9.094947017729001e-13,68400.0,-3613.326660156,-2.058411598206,1.862645149231e-09,0.0,15352.536621090001,1.817184448242,-0.0,1.0,-20051.245605469998,1.763122558594,1.862645149231e-09,0.0
R01,2024-10-13 19:45:00,0.0001009237021208,9.094947017729001e-13,70200.0,-6748.651855469,-1.412650108337,1.862645149231e-09,0.0,18562.85693359,1.703424453735,-9.313225746155e-10,1.0,-16143.74023438,2.550400733948,1.862645149231e-09,0.0
R01,2024-10-13 20:15:00,0.00010092556476590001,9.094947017729001e-13,72000.0,-8687.405761719001,-0.7477369308472,0.0,0.0,21318.041992190003,1.313181877136,-1.862645149231e-09,1.0,-10988.29003906,3.140709877014,1.862645149231e-09,0.0
R01,2024-10-13 20:45:00,0.0001009283587337,9.094947017729001e-13,73800.0,-9494.76171875,-0.17258930206300002,-0.0,0.0,23143.33740234,0.6793766021729,-1.862645149231e-09,1.0,-4983.200195312001,3.488291740417,9.313225746155e-10,0.0
R01,2024-10-13 21:15:00,0.0001009302213788,9.094947017729001e-13,75600.0,-9416.937011719,0.2233724594116,-9.313225746155e-10,0.0,23661.42236328,-0.12405109405520001,-1.862645149231e-09,1.0,1407.289550781,3.566128730774,0.0,0.0
