satelite_id,Datetime,a0,a1,a2,X,Vx,ax,Health,Y,Vy,ay,Frequency number,Z,Vz,az,Age of operation
R01,2024-10-01 23:45:00,9.962636977434001e-05,9.094947017729001e-13,257399.99999999997,7927.59375,0.1489858627319,1.862645149231e-09,0.0,-14533.534667970001,2.654140472412,9.313225746155e-10,1.0,-19414.43945312,-1.925919532776,1.862645149231e-09,0.0
R01,2024-10-02 00:15:00,9.962823241949e-05,9.094947017729001e-13,259200.0,8608.087402344,0.6166954040527001,1.862645149231e-09,0.0,-9437.176757812002,2.959332466125,0.0,1.0,-22086.457031250004,-1.023734092712,1.862645149231e-09,0.0
R01,2024-10-02 00:45:00,9.963102638721001e-05,9.094947017729001e-13,261000.0,10149.686035159999,1.087624549866,1.862645149231e-09,0.0,-4062.7460937500005,2.961414337158,-0.0,1.0,-23052.302734380002,-0.04245662689209,1.862645149231e-09,0.0
R01,2024-10-02 01:15:00,9.963288903236002e-05,9.094947017729001e-13,262800.0,12461.03222656,1.454909324646,9.313225746155e-10,0.0,1049.038085938,2.67352104187,-1.862645149231e-09,1.0,-22237.26171875,0.9422082901001,1.862645149231e-09,0.0
R01,2024-10-02 01:45:00,9.963568300009e-05,9.094947017729001e-13,264600.0,15269.705566409999,1.627166748047,9.313225746155e-10,0.0,5421.331542969,2.152456283569,-1.862645149231e-09,1.0,-19704.03173828,1.85426235199,1.862645149231e-09,0.0
R01,2024-10-02 02:15:00,9.963754564524002e-05,9.094947017729001e-13,266400.0,18164.90087891,1.544298171997,-0.0,0.0,8712.129394531,1.489116668701,-2.793967723846e-09,1.0,-15647.98925781,2.623233795166,9.313225746155e-10,0.0
R01,2024-10-02 02:45:00,9.964033961296e-05,9.094947017729001e-13,268200.0,20664.29101562,1.188172340393,-9.313225746155e-10,0.0,10762.68945312,0.7933664321899001,-1.862645149231e-09,1.0,-10382.26220703,3.189609527588,9.313225746155e-10,0.0
R01,2024-10-02 03:15:00,9.96422022581e-05,9.09494701773e-13,270000.0,22294.0634766,0.586375236511,-1.8626451492300002e-09,0.0,11615.5419922,0.17584514617900002,-1.8626451492300002e-09,1.0,-4313.69433594,3.50945949554,0.0,0.0
R01,2024-10-02 03:45:00,9.96440649033e-05,9.09494701773e-13,271800.0,22668.8828125,-0.19163322448700001,-1.8626451492300002e-09,0.0,11499.2270508,-0.27029800415,-9.31322574615e-10,1.0,2088.5200195300004,3.55789756775,0.0,0.0
R01,2024-10-02 04:15:00,9.964592754840001e-05,9.09494701773e-13,273600.0,21558.4404297,-1.04537296295,-1.8626451492300002e-09,0.0,10782.3842773,-0.48469734191900005,0.0,1.0,8329.14208984,3.33106613159,-9.31322574615e-10,0.0
R01,2024-10-02 04:45:00,9.964872151610002e-05,9.09494701773e-13,275400.0,18929.434082,-1.85941505432,-1.8626451492300002e-09,0.0,9904.970703129999,-0.449542045593,0.0,1.0,13925.2954102,2.84647369385,-9.31322574615e-10,0.0
R01,2024-10-02 05:15:00,9.965058416130002e-05,9.09494701773e-13,277200.0,14955.862793,-2.52200508118,-1.8626451492300002e-09,0.0,9298.18798828,-0.192161560059,9.31322574615e-10,1.0,18443.9536133,2.14163589478,-1.8626451492300002e-09,0.0
R01,2024-10-02 05:45:00,9.965244680640001e-05,9.09494701773e-13,279000.0,9995.82714844,-2.94314289093,-9.31322574615e-10,0.0,9306.62207031,0.21997547149700003,1.8626451492300002e-09,1.0,21535.5327148,1.27114391327,-1.8626451492300002e-09,0.0
R01,2024-10-02 06:15:00,9.965430945160001e-05,9.09494701773e-13,280800.0,4538.58300781,-3.06908130646,0.0,0.0,10125.6943359,0.6910324096680001,1.8626451492300002e-09,1.0,22960.9643555,0.302395820618,-2.79396772385e-09,0.0
R01,2024-10-02 06:45:00,9.965710341930002e-05,9.09494701773e-13,282600.0,-869.447265625,-2.89088630676,9.31322574615e-10,0.0,11764.9394531,1.11331939697,1.8626451492300002e-09,1.0,22610.151367200004,-0.689637184143,-2.79396772385e-09,0.0
